Data_Balanco;Tax Effect Of Unusual Items;Tax Rate For Calcs;Normalized EBITDA;Total Unusual Items;Total Unusual Items Excluding Goodwill;Net Income From Continuing Operation Net Minority Interest;Reconciled Depreciation;Reconciled Cost Of Revenue;EBITDA;EBIT;Net Interest Income;Interest Expense;Interest Income;Normalized Income;Net Income From Continuing And Discontinued Operation;Total Expenses;Total Operating Income As Reported;Diluted Average Shares;Basic Average Shares;Diluted EPS;Basic EPS;Diluted NI Availto Com Stockholders;Net Income Common Stockholders;Otherunder Preferred Stock Dividend;Net Income;Minority Interests;Net Income Including Noncontrolling Interests;Net Income Continuous Operations;Tax Provision;Pretax Income;Net Non Operating Interest Income Expense;Total Other Finance Cost;Interest Expense Non Operating;Interest Income Non Operating;Operating Income;Operating Expense;Other Operating Expenses;Selling General And Administration;General And Administrative Expense;Gross Profit;Cost Of Revenue;Total Revenue;Operating Revenue;Ticker;Net Income Extraordinary;Other Non Operating Income Expenses;Gain On Sale Of Security;Depreciation And Amortization In Income Statement;Depreciation Income Statement;Selling And Marketing Expense;Insurance And Claims;Rent And Landing Fees;Other Income Expense;Special Income Charges;Gain On Sale Of Ppe;Other Special Charges;Write Off;Restructuring And Mergern Acquisition;Earnings From Equity Interest;Other Taxes;Other Gand A;Excise Taxes;Rent Expense Supplemental;Impairment Of Capital Assets;Provision For Doubtful Accounts;Depreciation Amortization Depletion Income Statement;Salaries And Wages;Net Income Discontinuous Operations;Amortization;Amortization Of Intangibles Income Statement;Research And Development;Preferred Stock Dividends;Professional Expense And Contract Services Expense;Other Non Interest Expense;Net Policyholder Benefits And Claims;Average Dilution Earnings;Gain On Sale Of Business;Depletion Income Statement
2021-12-31;0,0;0,0;-49619000,0;304000,0;304000,0;-74618000,0;8014000,0;124865000,0;-49315000,0;-57329000,0;-31792000,0;17289000,0;;-74922000,0;-74618000,0;103587000,0;;166554000,0;166554000,0;-8,73;-8,73;-74618000,0;-74618000,0;0,0;-74618000,0;;-74618000,0;-74618000,0;0,0;-74618000,0;-31792000,0;14503000,0;17289000,0;;-43130000,0;-21278000,0;10088000,0;14635000,0;14357000,0;-64408000,0;124865000,0;60457000,0;60457000,0;AHEB6;;;;669000,0;669000,0;278000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;7545960,0;0,34;266316000,0;22194000,0;22194000,0;145532000,0;52894000,0;4863900000,0;288510000,0;235616000,0;-109928000,0;134595000,0;29807000,0;130883960,0;145532000,0;5335550000,0;;94058972,0;94058972,0;1,546902;1,546902;145532000,0;145532000,0;0,0;145532000,0;;145532000,0;145532000,0;-44511000,0;101021000,0;-109928000,0;5140000,0;134595000,0;29807000,0;185831000,0;471650000,0;-29819000,0;261969000,0;69220000,0;657481000,0;4863900000,0;5521381000,0;5521381000,0;ALLD3;;3008000,0;;45614000,0;45614000,0;192749000,0;;24281000,0;;;;;;;;;;;24281000,0;;;;;;;;;;;;;;;
2023-12-31;4973860,0;0,34;307813000,0;14629000,0;14629000,0;122444000,0;64910000,0;5176618000,0;322442000,0;257532000,0;-132792000,0;158412000,0;29177000,0;112788860,0;122444000,0;5640927000,0;;96578776,0;94058972,0;1,2678;1,3018;122444000,0;122444000,0;0,0;122444000,0;;122444000,0;122444000,0;-23324000,0;99120000,0;-132792000,0;3557000,0;158412000,0;29177000,0;213988000,0;464309000,0;-42403000,0;276385000,0;68114000,0;678297000,0;5176618000,0;5854915000,0;5854915000,0;ALLD3;;2647000,0;;55733000,0;55733000,0;208271000,0;;26310000,0;;0,0;;478000,0;;;;;;;26310000,0;;;;;;;;;;;;;;;
2022-12-31;2327300,0;0,34;300561000,0;6845000,0;6845000,0;76146000,0;73539000,0;4355189000,0;307406000,0;233867000,0;-160967000,0;181520000,0;22776000,0;71628300,0;76146000,0;4921459000,0;207409000,0;97088219,0;93220582,0;0,8032;0,8168;76146000,0;76146000,0;0,0;76146000,0;;76146000,0;76146000,0;-23799000,0;52347000,0;-160967000,0;2223000,0;181520000,0;22776000,0;206322000,0;566270000,0;-28353000,0;322730000,0;84127000,0;772592000,0;4355189000,0;5127781000,0;5127781000,0;ALLD3;;1750000,0;;64117000,0;64117000,0;238603000,0;;28030000,0;;-595000,0;;595000,0;;;;;;;28030000,0;4411000,0;;;;;;;;;;;;;;
2021-12-31;406080,0;0,08;494853000,0;5076000,0;5076000,0;288231000,0;69871000,0;4930710000,0;499929000,0;430058000,0;-102136000,0;118199000,0;18544000,0;283561080,0;288231000,0;5331207000,0;407510000,0;94804383,0;93220582,0;3,0403;3,0919;288231000,0;288231000,0;0,0;288231000,0;;288231000,0;288231000,0;23628000,0;311859000,0;-102136000,0;2481000,0;118199000,0;18544000,0;407326000,0;400497000,0;-117533000,0;249028000,0;77482000,0;807823000,0;4930710000,0;5738533000,0;5738533000,0;ALLD3;;3251000,0;;60673000,0;60673000,0;171546000,0;;25400000,0;;-3067000,0;;1112000,0;;;;;;;25400000,0;1955000,0;;;;;;;;;;;;;;
2024-12-31;-4225880,5;0,0647;2278812000,0;-65315000,0;-65315000,0;698511000,0;618831000,0;718981000,0;2213497000,0;1594666000,0;-398303000,0;726485000,0;396127000,0;759600119,5;698511000,0;1487100000,0;1453104000,0;542998000,0;542433000,0;1,2864;1,2877;698511000,0;698511000,0;0,0;698511000,0;-113467000,0;811978000,0;811978000,0;56203000,0;868181000,0;-398303000,0;67945000,0;726485000,0;396127000,0;1252748000,0;768119000,0;112973000,0;123533000,0;121645000,0;2020867000,0;718981000,0;2739848000,0;2739848000,0;ALOS3;;;;152376000,0;152376000,0;1888000,0;;2722000,0;;71147000,0;;-71147000,0;;0,0;;;;;72275000,0;;;;;;;;;;;;;;;
2023-12-31;1218606435,2;0,2882;2121471000,0;4228336000,0;4228336000,0;3386958000,0;684466000,0;826889000,0;6349807000,0;5665341000,0;-526469000,0;756504000,0;227344000,0;377228435,2;3386958000,0;1597526000,0;5412717000,0;559472000,0;559472000,0;6,0538;6,0538;3386958000,0;3386958000,0;0,0;3386958000,0;-106952000,0;3493910000,0;3493910000,0;1414927000,0;4908837000,0;-526469000,0;-2691000,0;756504000,0;227344000,0;1114748000,0;770637000,0;177562000,0;121370000,0;119547000,0;1885385000,0;826889000,0;2712274000,0;2712274000,0;ALOS3;;4084483000,0;;132861000,0;132861000,0;1823000,0;;2656000,0;;-62820000,0;;2391000,0;;60429000,0;;;;;85703000,0;;;;;;;;;;;;;;;
2022-12-31;-8092353,6;0,1296;826371000,0;-62441000,0;-62441000,0;155875000,0;202110000,0;309999000,0;763930000,0;561820000,0;-151903000,0;306602000,0;179244000,0;210223646,4;155875000,0;531231000,0;469562000,0;265773000,0;265773000,0;0,5883;0,5883;155875000,0;155875000,0;0,0;155875000,0;-66269000,0;222144000,0;222144000,0;33074000,0;255218000,0;-151903000,0;24545000,0;306602000,0;179244000,0;580090000,0;221232000,0;28803000,0;44487000,0;43728000,0;801322000,0;309999000,0;1111321000,0;1111321000,0;ALOS3;;-165835000,0;;34992000,0;34992000,0;759000,0;;1647000,0;;-9513000,0;;9513000,0;;;;;;;48638000,0;;;;;;;;;;;;;;;
2021-12-31;-943765,6;0,0632;740738000,0;-14933000,0;-14933000,0;274868000,0;191140000,0;300793000,0;725805000,0;534665000,0;-135235000,0;194775000,0;59997000,0;288857234,4;274868000,0;495970000,0;490058000,0;265219000,0;265219000,0;1,0364;1,0364;274868000,0;274868000,0;0,0;274868000,0;-43537000,0;318405000,0;318405000,0;21485000,0;339890000,0;-135235000,0;457000,0;194775000,0;59997000,0;441707000,0;195177000,0;52121000,0;29850000,0;28974000,0;636884000,0;300793000,0;937677000,0;937677000,0;ALOS3;;3502000,0;;25295000,0;25295000,0;876000,0;;961000,0;;-7823000,0;;7823000,0;;;;;;;56513000,0;;;;;;;;;;;;;;;
2024-12-31;-1406580,0;0,34;495672000,0;-4137000,0;-4137000,0;107979000,0;249815000,0;2335615000,0;491535000,0;241720000,0;-164564000,0;178221000,0;5641000,0;110709420,0;107979000,0;4026356000,0;;686331764,0;675942465,0;0,15103;0,15103;107979000,0;107979000,0;0,0;107979000,0;582000,0;107397000,0;107397000,0;-43898000,0;63499000,0;-164564000,0;-8016000,0;178221000,0;5641000,0;81955000,0;1690741000,0;107438000,0;1080420000,0;109275000,0;1772696000,0;2335615000,0;4108311000,0;4108311000,0;ALPA3;;;;143386000,0;66586000,0;971145000,0;;10378000,0;;-4137000,0;;-11856000,0;15993000,0;;;;;;10378000,0;;;;;;76800000,0;;;;;;;;;
2023-12-31;-150338400,0;0,1;-194241000,0;-1503384000,0;-1503384000,0;-1866620000,0;211250000,0;2237931000,0;-1697625000,0;-1908875000,0;-143707000,0;175992000,0;10887000,0;-513574400,0;-1866620000,0;3803344000,0;;693169175,0;684473348,0;-2,6254;-2,6254;-1866620000,0;-1866620000,0;0,0;-1866620000,0;864000,0;-1867484000,0;-1867484000,0;-217383000,0;-2084867000,0;-143707000,0;-21398000,0;175992000,0;10887000,0;-69198000,0;1565413000,0;115751000,0;993284000,0;103506000,0;1496215000,0;2237931000,0;3734146000,0;3734146000,0;ALPA3;;;;118958000,0;48128000,0;889778000,0;;16190000,0;;-1503384000,0;;260293000,0;1243091000,0;0,0;;;;;16190000,0;;;;;0,0;70830000,0;;;;;;;;;
2022-12-31;-69783360,0;0,32;704656000,0;-218073000,0;-218073000,0;196664000,0;163509000,0;2254163000,0;486583000,0;323074000,0;-16511000,0;52124000,0;3131000,0;344953640,0;121462000,0;3785089000,0;201104000,0;687184824,0;680809671,0;0,1694;0,1712;121462000,0;121462000,0;0,0;121462000,0;12931000,0;108531000,0;183733000,0;87217000,0;270950000,0;-16511000,0;-32482000,0;52124000,0;3131000,0;396777000,0;1530926000,0;116041000,0;959419000,0;87379000,0;1927703000,0;2254163000,0;4181866000,0;4181866000,0;ALPA3;;;;94126000,0;48176000,0;872040000,0;;13858000,0;;-25077000,0;;-8672000,0;13467000,0;20282000,0;;;;;13858000,0;;;;;-75202000,0;45950000,0;;;;;;;;;
2021-12-31;778120,0;0,07;852734000,0;11116000,0;11116000,0;659655000,0;130768000,0;1991914000,0;863850000,0;733082000,0;-1181000,0;18563000,0;5758000,0;649317120,0;689608000,0;3344065000,0;619210000,0;584098618,0;578942958,0;1,1256;1,1366;689608000,0;689608000,0;0,0;689608000,0;-2955000,0;692563000,0;662610000,0;51909000,0;714519000,0;-1181000,0;-11624000,0;18563000,0;5758000,0;604496000,0;1352151000,0;56390000,0;843686000,0;50444000,0;1956647000,0;1991914000,0;3948561000,0;3948561000,0;ALPA3;;;;70744000,0;46437000,0;793242000,0;;13695000,0;;11010000,0;;-9208000,0;-1802000,0;0,0;;;;;13695000,0;;;;;29953000,0;24307000,0;;;;;;;;;
2024-12-31;-1406580,0;0,34;495672000,0;-4137000,0;-4137000,0;107979000,0;249815000,0;2335615000,0;491535000,0;241720000,0;-164564000,0;178221000,0;5641000,0;110709420,0;107979000,0;4026356000,0;;686331764,0;675942465,0;0,15103;0,15103;107979000,0;107979000,0;0,0;107979000,0;582000,0;107397000,0;107397000,0;-43898000,0;63499000,0;-164564000,0;-8016000,0;178221000,0;5641000,0;81955000,0;1690741000,0;107438000,0;1080420000,0;109275000,0;1772696000,0;2335615000,0;4108311000,0;4108311000,0;ALPA4;;;;143386000,0;66586000,0;971145000,0;;10378000,0;;-4137000,0;;-11856000,0;15993000,0;;;;;;10378000,0;;;;;;76800000,0;;;;;;;;;
2023-12-31;-150338400,0;0,1;-194241000,0;-1503384000,0;-1503384000,0;-1866620000,0;211250000,0;2237931000,0;-1697625000,0;-1908875000,0;-143707000,0;175992000,0;10887000,0;-513574400,0;-1866620000,0;3803344000,0;;693169175,0;684473348,0;-2,6254;-2,6254;-1866620000,0;-1866620000,0;0,0;-1866620000,0;864000,0;-1867484000,0;-1867484000,0;-217383000,0;-2084867000,0;-143707000,0;-21398000,0;175992000,0;10887000,0;-69198000,0;1565413000,0;115751000,0;993284000,0;103506000,0;1496215000,0;2237931000,0;3734146000,0;3734146000,0;ALPA4;;;;118958000,0;48128000,0;889778000,0;;16190000,0;;-1503384000,0;;260293000,0;1243091000,0;0,0;;;;;16190000,0;;;;;0,0;70830000,0;;;;;;;;;
2022-12-31;-69783360,0;0,32;704656000,0;-218073000,0;-218073000,0;196664000,0;163509000,0;2254163000,0;486583000,0;323074000,0;-16511000,0;52124000,0;3131000,0;344953640,0;121462000,0;3785089000,0;201104000,0;687184824,0;680809671,0;0,1694;0,1712;121462000,0;121462000,0;0,0;121462000,0;12931000,0;108531000,0;183733000,0;87217000,0;270950000,0;-16511000,0;-32482000,0;52124000,0;3131000,0;396777000,0;1530926000,0;116041000,0;959419000,0;87379000,0;1927703000,0;2254163000,0;4181866000,0;4181866000,0;ALPA4;;;;94126000,0;48176000,0;872040000,0;;13858000,0;;-25077000,0;;-8672000,0;13467000,0;20282000,0;;;;;13858000,0;;;;;-75202000,0;45950000,0;;;;;;;;;
2021-12-31;778120,0;0,07;852734000,0;11116000,0;11116000,0;659655000,0;130768000,0;1991914000,0;863850000,0;733082000,0;-1181000,0;18563000,0;5758000,0;649317120,0;689608000,0;3344065000,0;619210000,0;584098618,0;578942958,0;1,1256;1,1366;689608000,0;689608000,0;0,0;689608000,0;-2955000,0;692563000,0;662610000,0;51909000,0;714519000,0;-1181000,0;-11624000,0;18563000,0;5758000,0;604496000,0;1352151000,0;56390000,0;843686000,0;50444000,0;1956647000,0;1991914000,0;3948561000,0;3948561000,0;ALPA4;;;;70744000,0;46437000,0;793242000,0;;13695000,0;;11010000,0;;-9208000,0;-1802000,0;0,0;;;;;13695000,0;;;;;29953000,0;24307000,0;;;;;;;;;
2024-12-31;-2456500,0;0,34;484229000,0;-7225000,0;-7225000,0;-15938000,0;248919000,0;1054069000,0;477004000,0;228085000,0;-206707000,0;232033000,0;22767000,0;-11169500,0;-15938000,0;1376391000,0;211005000,0;215719470,0;215719470,0;-0,0739;-0,0739;-15938000,0;-15938000,0;0,0;-15938000,0;-7219000,0;-8719000,0;-8719000,0;4771000,0;-3948000,0;-206707000,0;-2559000,0;232033000,0;22767000,0;208417000,0;322322000,0;21222000,0;136800000,0;136800000,0;530739000,0;1054069000,0;1584808000,0;1584808000,0;ALPK3;;;;164300000,0;0,0;;;;;;;;;;;;;;;;;;;;164300000,0;;;;;;;;;
2023-12-31;-1284520,0;0,34;434456000,0;-3778000,0;-3778000,0;-73911000,0;238700000,0;916395000,0;430678000,0;191978000,0;-231840000,0;254363000,0;26979000,0;-71417520,0;-73911000,0;1184257000,0;172025000,0;214538174,0;214538174,0;-0,3445;-0,3445;-73911000,0;-73911000,0;0,0;-73911000,0;-5831000,0;-68080000,0;-68080000,0;5695000,0;-62385000,0;-231840000,0;4456000,0;254363000,0;26979000,0;172084000,0;267862000,0;-3199000,0;114052000,0;114052000,0;439946000,0;916395000,0;1356341000,0;1356341000,0;ALPK3;;;;157009000,0;0,0;;;;;;;;;;;;;;;;;;;;157009000,0;;;;;;;;;
2022-12-31;1586780,0;0,34;309731000,0;4667000,0;4667000,0;-160871000,0;234912000,0;795925000,0;314398000,0;79486000,0;-229178000,0;232417000,0;10668000,0;-163951220,0;-160871000,0;1032203000,0;75836000,0;197725629,0;197725629,0;-0,8136;-0,8136;-160871000,0;-160871000,0;0,0;-160871000,0;-3185000,0;-157686000,0;-157686000,0;4755000,0;-152931000,0;-229178000,0;7429000,0;232417000,0;10668000,0;80756000,0;236278000,0;-24966000,0;107239000,0;107239000,0;317034000,0;795925000,0;1112959000,0;1112959000,0;ALPK3;;;;154005000,0;0,0;;;;;;;;;;;;;;;;;;;;154005000,0;;;;;;;;;
2021-12-31;-1440240,0;0,34;205747000,0;-4236000,0;-4236000,0;-223357000,0;243048000,0;628017000,0;201511000,0;-41537000,0;-188630000,0;180081000,0;4724000,0;-220561240,0;-223357000,0;863888000,0;-32393000,0;193856156,0;193856156,0;-0,8641;-0,8641;-223357000,0;-223357000,0;0,0;-223357000,0;813000,0;-224170000,0;-224170000,0;2552000,0;-221618000,0;-188630000,0;13273000,0;180081000,0;4724000,0;-28957000,0;235871000,0;-1193000,0;90689000,0;90689000,0;206914000,0;628017000,0;834931000,0;834931000,0;ALPK3;;;;146375000,0;0,0;;;;;;;;;;;;;;;;;;;;146375000,0;;;;;;;;;
2024-12-31;12671232,0;0,042;3040378000,0;301696000,0;301696000,0;1086090000,0;178155000,0;1094973000,0;3342074000,0;3163919000,0;-1236997000,0;1222402000,0;3338000,0;797065232,0;1086090000,0;1258471000,0;;;;;;1086090000,0;1086090000,0;0,0;1086090000,0;-773816000,0;1859906000,0;1859906000,0;81611000,0;1941517000,0;-1236997000,0;17933000,0;1222402000,0;3338000,0;2743633000,0;163498000,0;-12451000,0;178570000,0;178570000,0;2907131000,0;1094973000,0;4002104000,0;4002104000,0;ALUP11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;58156008,0;0,222;2538424000,0;261964000,0;261964000,0;694063000,0;153912000,0;797767000,0;2800388000,0;2646476000,0;-1172057000,0;1166213000,0;8376000,0;490255008,0;694063000,0;994894000,0;;;;;;694063000,0;694063000,0;0,0;694063000,0;-456923000,0;1150986000,0;1150986000,0;329277000,0;1480263000,0;-1172057000,0;14220000,0;1166213000,0;8376000,0;2316487000,0;197127000,0;17482000,0;184665000,0;184665000,0;2513614000,0;797767000,0;3311381000,0;3311381000,0;ALUP11;;;;6034000,0;6034000,0;;;4330000,0;;40000,0;;-40000,0;;;;;;;19516000,0;;;;;;;;;;;;;;;
2022-12-31;29715240,0;0,12;2982614000,0;247627000,0;247627000,0;918466000,0;149582000,0;692653000,0;3230241000,0;3080659000,0;-1189495000,0;1180830000,0;6250000,0;700554240,0;918466000,0;990436000,0;;;;;;918466000,0;918466000,0;0,0;918466000,0;-745407000,0;1663873000,0;1663873000,0;235956000,0;1899829000,0;-1189495000,0;14915000,0;1180830000,0;6250000,0;2843272000,0;297783000,0;151767000,0;84156000,0;84156000,0;3141055000,0;692653000,0;3833708000,0;3833708000,0;ALUP11;;-127104000,0;;7842000,0;7842000,0;;;2105000,0;;16717000,0;;-16717000,0;;;;;;;11844000,0;;;;;;;;;;;;;;;
2021-12-31;24801581,0;0,259;3792995000,0;95759000,0;95759000,0;1115401000,0;139563000,0;1399626000,0;3888754000,0;3749191000,0;-890270000,0;884724000,0;8064000,0;1044443581,0;1115401000,0;1484254000,0;;;;;;1115401000,0;1115401000,0;0,0;1115401000,0;-1007415000,0;2122816000,0;2122816000,0;741651000,0;2864467000,0;-890270000,0;13610000,0;884724000,0;8064000,0;3749954000,0;84628000,0;-42801000,0;89729000,0;89729000,0;3834582000,0;1399626000,0;5234208000,0;5234208000,0;ALUP11;;74069000,0;;5067000,0;5067000,0;;;773000,0;;24803000,0;;-24803000,0;;;;;;;8889000,0;;;;;;;;;;;;;;;
2024-12-31;12671232,0;0,042;3040378000,0;301696000,0;301696000,0;1086090000,0;178155000,0;1094973000,0;3342074000,0;3163919000,0;-1236997000,0;1222402000,0;3338000,0;797065232,0;1086090000,0;1258471000,0;;988880601,0;988880601,0;1,098302;1,098302;1086090000,0;1086090000,0;0,0;1086090000,0;-773816000,0;1859906000,0;1859906000,0;81611000,0;1941517000,0;-1236997000,0;17933000,0;1222402000,0;3338000,0;2743633000,0;163498000,0;-12451000,0;178570000,0;178570000,0;2907131000,0;1094973000,0;4002104000,0;4002104000,0;ALUP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;58156008,0;0,222;2538424000,0;261964000,0;261964000,0;694063000,0;153912000,0;797767000,0;2800388000,0;2646476000,0;-1172057000,0;1166213000,0;8376000,0;490255008,0;694063000,0;994894000,0;;939324880,0;939324880,0;0,738894;0,738894;694063000,0;694063000,0;0,0;694063000,0;-456923000,0;1150986000,0;1150986000,0;329277000,0;1480263000,0;-1172057000,0;14220000,0;1166213000,0;8376000,0;2316487000,0;197127000,0;17482000,0;184665000,0;184665000,0;2513614000,0;797767000,0;3311381000,0;3311381000,0;ALUP3;;;;6034000,0;6034000,0;;;4330000,0;;40000,0;;-40000,0;;;;;;;19516000,0;;;;;;;;;;;;;;;
2022-12-31;29715240,0;0,12;2982614000,0;247627000,0;247627000,0;918466000,0;149582000,0;692653000,0;3230241000,0;3080659000,0;-1189495000,0;1180830000,0;6250000,0;700554240,0;918466000,0;990436000,0;;950846457,0;950846457,0;0,965949;0,965949;918466000,0;918466000,0;0,0;918466000,0;-745407000,0;1663873000,0;1663873000,0;235956000,0;1899829000,0;-1189495000,0;14915000,0;1180830000,0;6250000,0;2843272000,0;297783000,0;151767000,0;84156000,0;84156000,0;3141055000,0;692653000,0;3833708000,0;3833708000,0;ALUP3;;-127104000,0;;7842000,0;7842000,0;;;2105000,0;;16717000,0;;-16717000,0;;;;;;;11844000,0;;;;;;;;;;;;;;;
2021-12-31;24801581,0;0,259;3792995000,0;95759000,0;95759000,0;1115401000,0;139563000,0;1399626000,0;3888754000,0;3749191000,0;-890270000,0;884724000,0;8064000,0;1044443581,0;1115401000,0;1484254000,0;;988880315,0;988880315,0;1,127941;1,127941;1115401000,0;1115401000,0;0,0;1115401000,0;-1007415000,0;2122816000,0;2122816000,0;741651000,0;2864467000,0;-890270000,0;13610000,0;884724000,0;8064000,0;3749954000,0;84628000,0;-42801000,0;89729000,0;89729000,0;3834582000,0;1399626000,0;5234208000,0;5234208000,0;ALUP3;;74069000,0;;5067000,0;5067000,0;;;773000,0;;24803000,0;;-24803000,0;;;;;;;8889000,0;;;;;;;;;;;;;;;
2024-12-31;12671232,0;0,042;3040378000,0;301696000,0;301696000,0;1086090000,0;178155000,0;1094973000,0;3342074000,0;3163919000,0;-1236997000,0;1222402000,0;3338000,0;797065232,0;1086090000,0;1258471000,0;;988880601,0;988880601,0;1,098302;1,098302;1086090000,0;1086090000,0;0,0;1086090000,0;-773816000,0;1859906000,0;1859906000,0;81611000,0;1941517000,0;-1236997000,0;17933000,0;1222402000,0;3338000,0;2743633000,0;163498000,0;-12451000,0;178570000,0;178570000,0;2907131000,0;1094973000,0;4002104000,0;4002104000,0;ALUP4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;58156008,0;0,222;2538424000,0;261964000,0;261964000,0;694063000,0;153912000,0;797767000,0;2800388000,0;2646476000,0;-1172057000,0;1166213000,0;8376000,0;490255008,0;694063000,0;994894000,0;;939324880,0;939324880,0;0,738894;0,738894;694063000,0;694063000,0;0,0;694063000,0;-456923000,0;1150986000,0;1150986000,0;329277000,0;1480263000,0;-1172057000,0;14220000,0;1166213000,0;8376000,0;2316487000,0;197127000,0;17482000,0;184665000,0;184665000,0;2513614000,0;797767000,0;3311381000,0;3311381000,0;ALUP4;;;;6034000,0;6034000,0;;;4330000,0;;40000,0;;-40000,0;;;;;;;19516000,0;;;;;;;;;;;;;;;
2022-12-31;29715240,0;0,12;2982614000,0;247627000,0;247627000,0;918466000,0;149582000,0;692653000,0;3230241000,0;3080659000,0;-1189495000,0;1180830000,0;6250000,0;700554240,0;918466000,0;990436000,0;;950846457,0;950846457,0;0,965949;0,965949;918466000,0;918466000,0;0,0;918466000,0;-745407000,0;1663873000,0;1663873000,0;235956000,0;1899829000,0;-1189495000,0;14915000,0;1180830000,0;6250000,0;2843272000,0;297783000,0;151767000,0;84156000,0;84156000,0;3141055000,0;692653000,0;3833708000,0;3833708000,0;ALUP4;;-127104000,0;;7842000,0;7842000,0;;;2105000,0;;16717000,0;;-16717000,0;;;;;;;11844000,0;;;;;;;;;;;;;;;
2021-12-31;24801581,0;0,259;3792995000,0;95759000,0;95759000,0;1115401000,0;139563000,0;1399626000,0;3888754000,0;3749191000,0;-890270000,0;884724000,0;8064000,0;1044443581,0;1115401000,0;1484254000,0;;988880315,0;988880315,0;1,127941;1,127941;1115401000,0;1115401000,0;0,0;1115401000,0;-1007415000,0;2122816000,0;2122816000,0;741651000,0;2864467000,0;-890270000,0;13610000,0;884724000,0;8064000,0;3749954000,0;84628000,0;-42801000,0;89729000,0;89729000,0;3834582000,0;1399626000,0;5234208000,0;5234208000,0;ALUP4;;74069000,0;;5067000,0;5067000,0;;;773000,0;;24803000,0;;-24803000,0;;;;;;;8889000,0;;;;;;;;;;;;;;;
2024-12-31;-7964500,0;0,34;84084000,0;-23425000,0;-23425000,0;-259468000,0;166581000,0;708621000,0;60659000,0;-105922000,0;-219621000,0;139336000,0;54744000,0;-244007500,0;-315784000,0;1411676000,0;;513429085,0;513429085,0;-0,615049;-0,615049;-315784000,0;-315784000,0;0,0;-315784000,0;;-315784000,0;-259468000,0;14210000,0;-245258000,0;-219621000,0;135029000,0;139336000,0;54744000,0;-19507000,0;703055000,0;32997000,0;189532000,0;112970000,0;683548000,0;708621000,0;1392169000,0;1392169000,0;AMAR3;;;;166383000,0;166383000,0;76562000,0;;1529000,0;;-24025000,0;;24025000,0;;;;;;;1529000,0;;;;;-56316000,0;;;;;;;;;;
2023-12-31;-13585407,405528;0,190317;-18972000,0;-71383000,0;-71383000,0;-350987000,0;208279000,0;836641000,0;-90355000,0;-298634000,0;-146019000,0;134853000,0;98397000,0;-293189407,405528;-520752000,0;1866160000,0;;68527033,0;68527033,0;-7,59922;-7,59922;-520752000,0;-520752000,0;0,0;-520752000,0;;-520752000,0;-350987000,0;-82500000,0;-433487000,0;-146019000,0;109563000,0;134853000,0;98397000,0;-220063000,0;1029519000,0;23271000,0;184544000,0;122984000,0;809456000,0;836641000,0;1646097000,0;1646097000,0;AMAR3;;;;206614000,0;206614000,0;61560000,0;;6864000,0;;-68692000,0;;68692000,0;;;;;;;6864000,0;;;;;-169765000,0;;;;;;;;;;
